case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_difficulty,meta_index,question_id,type,label,p_true,confidence_top,pred,correct,brier,nll,reported_confidence,entropy_norm,p_label,score,mae,meta_group,meta_trial,meta_semantic_correct,meta_noise_units,meta_removal_level,meta_variant,meta_attack_target,meta_instructions,meta_repetition,meta_question_count,meta_bundle_size,meta_cardinality,meta_domain,meta_context_chars,meta_evidence_position
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_019,noul,0,0.3467,0.6533,0,1,0.12020089,0.4257188371354324,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_020,noul,1,0.5401,0.5401,1,1,0.21150800999999997,0.6160009713832916,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_021,noul,0,0.396,0.604,0,1,0.156816,0.5041810810473222,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_022,noul,1,0.5089,0.5089,1,1,0.24117920999999998,0.67550374538735,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_023,noul,0,0.3775,0.6225,0,1,0.14250625,0.4740116506432743,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_024,noul,1,0.4835,0.5165,0,0,0.26677224999999993,0.726703964088788,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_025,noul,0,0.3761,0.6239,0,1,0.14145121,0.47176517986539634,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_026,noul,1,0.4688,0.5312,0,0,0.28217344,0.7575790407193342,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_027,noul,0,0.2867,0.7133,0,1,0.08219689000000001,0.33785318969814454,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_028,noul,1,0.4664,0.5336000000000001,0,0,0.2847289600000001,0.7627116439458544,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_029,noul,0,0.3032,0.6968,0,1,0.09193024000000001,0.36125685344384406,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_030,noul,1,0.3701,0.6299,0,0,0.39677401,0.9939820395900268,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_031,noul,0,0.3399,0.6601,0,1,0.11553200999999999,0.4153639402874119,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_032,noul,1,0.4491,0.5509,0,0,0.30349080999999994,0.8005096988884447,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_033,noul,0,0.3198,0.6802,0,1,0.10227203999999998,0.3853684064090419,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_034,noul,1,0.4413,0.5587,0,0,0.31214569,0.8180303627066354,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_035,noul,0,0.3159,0.6840999999999999,0,1,0.09979281000000001,0.3796511732151848,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_036,noul,1,0.4372,0.5628,0,0,0.31674383999999994,0.8273645226797536,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_037,noul,0,0.2956,0.7044,0,1,0.08737935999999999,0.3504089023600859,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_038,noul,1,0.4489,0.5510999999999999,0,0,0.3037112099999999,0.8009551331942506,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_039,noul,0,0.3289,0.6711,0,1,0.10817521000000002,0.3988371218179434,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_040,noul,1,0.4852,0.5147999999999999,0,0,0.26501903999999993,0.723194101912242,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_041,noul,0,0.3689,0.6311,0,1,0.13608721000000001,0.46029095039194323,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_042,noul,1,0.463,0.5369999999999999,0,0,0.28836899999999993,0.770028224895903,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_043,noul,0,0.3213,0.6787000000000001,0,1,0.10323368999999999,0.38757607527242427,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_044,noul,1,0.4678,0.5322,0,0,0.28323684,0.7597144248320584,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_045,noul,0,0.3446,0.6554,0,1,0.11874916,0.42250954271742286,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_046,noul,1,0.3862,0.6138,0,0,0.37675044,0.951399908987723,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_047,noul,0,0.2483,0.7517,0,1,0.061652889999999995,0.2854179707987138,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_048,noul,1,0.3269,0.6731,0,0,0.45306361000000006,1.118100965251972,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_049,noul,0,0.2181,0.7819,0,1,0.047567609999999996,0.24602842385166868,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_050,noul,1,0.4095,0.5905,0,0,0.34869025000000003,0.892818375689013,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_051,noul,0,0.2527,0.7473000000000001,0,1,0.06385728999999998,0.29128856804589254,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_052,noul,1,0.3668,0.6332,0,0,0.40094224,1.0029385385998273,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_053,noul,0,0.2517,0.7483,0,1,0.06335289,0.28995131189582424,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_054,noul,1,0.3134,0.6866,0,0,0.47141955999999996,1.1602749490602167,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_055,noul,0,0.3244,0.6756,0,1,0.10523536000000001,0.39215409404849205,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_056,noul,1,0.4177,0.5823,0,0,0.33907329,0.8729918074790074,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_057,noul,0,0.2562,0.7438,0,1,0.06563843999999999,0.29598309749116736,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_058,noul,1,0.3098,0.6901999999999999,0,0,0.4763760399999999,1.1718283509993688,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_059,noul,0,0.2902,0.7098,0,1,0.08421604,0.342772038769741,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_060,noul,1,0.4113,0.5887,0,0,0.34656769,0.8884324037457586,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_061,noul,0,0.2959,0.7041,0,1,0.08755681,0.3508348874570496,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_062,noul,1,0.4578,0.5422,0,0,0.29398084,0.7813228714636707,,,,,,,,,,,,,,,64.0,,,,,
case_034d8d1f7371c2e8,parallel_question_scaling,2330.2255421876907,30912,0,,,,q_063,noul,0,0.2123,0.7877000000000001,0,1,0.04507128999999999,0.23863797227285832,,,,,,,,,,,,,,,64.0,,,,,
case_58c629c771056edc,question_independence,14.261667151004076,124,0,,,,target,choice,shipping,,0.5051,account,0,1.11021345,2.145581344184381,0.1236,0.8763350968045199,0.117,,,independence,,,,,,,,,,1.0,,,,
case_73c01713e679e1e7,question_independence,25.230249855667353,213,0,,,,target,choice,shipping,,0.5051,account,0,1.11021345,2.145581344184381,0.1236,0.8763350968045199,0.117,,,independence,,,,,,,,,,2.0,,,,
case_e89b42c8650c5059,question_independence,32.63654210604727,304,0,,,,target,choice,shipping,,0.5051,account,0,1.11021345,2.145581344184381,0.1236,0.8763350968045199,0.117,,,independence,,,,,,,,,,3.0,,,,
case_39d617409d8c27ee,question_independence,41.64720908738673,394,0,,,,target,choice,shipping,,0.5051,account,0,1.11021345,2.145581344184381,0.1236,0.8763350968045199,0.117,,,independence,,,,,,,,,,4.0,,,,
case_a122f16108065437,question_independence,49.74354221485555,478,0,,,,target,choice,shipping,,0.504,account,0,1.10761235,2.137918471438812,0.1224,0.8776319546733918,0.1179,,,independence,,,,,,,,,,5.0,,,,
case_182861fb2d62fffa,question_independence,58.159208158031106,562,0,,,,target,choice,shipping,,0.504,account,0,1.10761235,2.137918471438812,0.1224,0.8776319546733918,0.1179,,,independence,,,,,,,,,,6.0,,,,
case_7bef76514b74af05,choice_cardinality_scaling,14.744166983291507,83,0,,,,target,choice,opt_000,,0.8238,opt_000,1,0.06209288,0.19382749698015672,0.3283,0.6716931002644027,0.8238,,,,,,,,,,,,,,2.0,,,
case_d5cba11e3e715f02,choice_cardinality_scaling,15.806833980605006,119,0,,,,target,choice,opt_000,,0.7446,opt_000,1,0.08704020999999998,0.2949081175435205,0.3882,0.611793802951129,0.7446,,,,,,,,,,,,,,4.0,,,
case_062e0743ebad9b91,choice_cardinality_scaling,21.098790923133492,188,0,,,,target,choice,opt_000,,0.7547,opt_000,1,0.08005593999999998,0.28143495969131427,0.5578,0.4421782030563889,0.7547,,,,,,,,,,,,,,8.0,,,
case_b5cec4ebfd35506b,choice_cardinality_scaling,29.768249951303005,285,0,,,,target,choice,opt_000,,1.0,opt_000,1,0.0,-0.0,1.0,-0.0,1.0,,,,,,,,,,,,,,16.0,,,
case_49ed61db2249a98d,choice_cardinality_scaling,28.20166596211493,269,0,,,,target,choice,opt_000,,0.4773,opt_006,0,1.3260307,27.631021115928547,0.5807,0.41922181736574543,0.0,,,,,,,,,,,,,,32.0,,,
case_e246a31e6855c478,choice_cardinality_scaling,31.815582886338234,294,0,,,,target,choice,opt_000,,0.3273,opt_031,0,1.14116842,27.631021115928547,0.3662,0.6337375665429731,0.0,,,,,,,,,,,,,,64.0,,,
case_2a13c64cedbbd9b6,choice_cardinality_scaling,57.717416901141405,550,0,,,,target,choice,opt_000,,0.1726,opt_053,0,1.0668083,27.631021115928547,0.3304,0.6693359134413621,0.0,,,,,,,,,,,,,,128.0,,,
case_841dbe5a582d8695,domain_generalization,15.015250071883202,100,0,,,0.0,target,choice,pcie_link,,0.453,pcie_link,1,0.40932464999999996,0.791863153499103,0.0892,0.9108238273313499,0.453,,,,,,,,,,,,,,,hardware,,
case_d60ef60370cb195b,domain_generalization,14.276833040639758,99,0,,,1.0,target,choice,credential_attack,,0.5616,credential_attack,1,0.26615774000000003,0.5769654262705357,0.1835,0.8164835889615952,0.5616,,,,,,,,,,,,,,,security,,
case_cbec46ae0ae08448,domain_generalization,13.525000074878335,104,0,,,2.0,target,choice,null_handling,,0.5755,null_handling,1,0.24214688999999998,0.5525160508201997,0.177,0.8229700757682125,0.5755,,,,,,,,,,,,,,,code,,
case_ff14ecd63e7476cd,domain_generalization,12.849458958953619,87,0,,,3.0,target,choice,duplicate,,0.6887,duplicate,1,0.12954754000000002,0.37294951643148455,0.3071,0.6928701746281702,0.6887,,,,,,,,,,,,,,,finance,,
case_fc11fb2363b4acd3,domain_generalization,12.564541073516011,82,0,,,4.0,target,noul,0,0.1377,0.8623000000000001,0,1,0.01896129,0.1481520410238582,,,,,,,,,,,,,,,,,,policy,,
case_e495f59d87766db8,domain_generalization,12.363249901682138,87,0,,,5.0,target,noul,1,0.4214,0.5786,0,0,0.33477796,0.8641727776120484,,,,,,,,,,,,,,,,,,scientific,,
case_011be8a8d9b4c67d,context_length_position,18.40454200282693,183,0,,,,target,choice,duplicate_charge,,0.6226,duplicate_charge,1,0.19426193999999997,0.47385102097462917,0.2357,0.7643291293657484,0.6226,,,,,,,,,,,,,,,,500.0,start
case_6d739305319e6dae,context_length_position,18.250750144943595,184,0,,,,target,choice,duplicate_charge,,0.6781,duplicate_charge,1,0.14448481999999999,0.38846050929234055,0.316,0.6839757766372031,0.6781,,,,,,,,,,,,,,,,500.0,middle
case_d86457f043dc3d5e,context_length_position,18.521000165492296,183,0,,,,target,choice,duplicate_charge,,0.6527,duplicate_charge,1,0.16710735000000004,0.4266376733409654,0.2813,0.7187890419515606,0.6527,,,,,,,,,,,,,,,,500.0,end
case_c522f4c6bc9fd7e3,context_length_position,49.429915845394135,458,0,,,,target,choice,duplicate_charge,,0.5731,duplicate_charge,1,0.25613629999999993,0.5566950574244451,0.2093,0.79066352489499,0.5731,,,,,,,,,,,,,,,,2000.0,start
case_922515adb58b5fe9,context_length_position,51.27699999138713,461,0,,,,target,choice,duplicate_charge,,0.4626,duplicate_charge,1,0.41008574999999997,0.7708925291847982,0.1364,0.8635600404853411,0.4626,,,,,,,,,,,,,,,,2000.0,middle
case_3bcf1d046a4a4529,context_length_position,41.4987918920815,458,0,,,,target,choice,duplicate_charge,,0.5409,duplicate_charge,1,0.29864846999999994,0.6145208601047557,0.1892,0.8108156370845019,0.5409,,,,,,,,,,,,,,,,2000.0,end
case_a584d4ee46d518ae,context_length_position,108.82362513802946,1024,0,,,,target,choice,duplicate_charge,,0.576,duplicate_charge,1,0.25283374000000003,0.5516476182862459,0.2126,0.7874360743932995,0.576,,,,,,,,,,,,,,,,8000.0,start
case_ac4c488939843765,context_length_position,85.93224990181625,1024,0,,,,target,choice,duplicate_charge,,0.3902,software_bug,0,0.5914956599999999,1.009777574967619,0.1133,0.8866169313152007,0.3643,,,,,,,,,,,,,,,,8000.0,middle
case_c1549e49facc3dab,context_length_position,85.61029192060232,1024,0,,,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,0.1038,0.8962455109002245,0.2162,,,,,,,,,,,,,,,,8000.0,end
case_c9820226ff7fdb38,context_length_position,89.14791606366634,1024,0,,,,target,choice,duplicate_charge,,0.576,duplicate_charge,1,0.25283374000000003,0.5516476182862459,0.2126,0.7874360743932995,0.576,,,,,,,,,,,,,,,,32000.0,start
case_dcc0d92430e5363b,context_length_position,89.26070900633931,1024,0,,,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,0.1038,0.8962455109002245,0.2162,,,,,,,,,,,,,,,,32000.0,middle
case_fc892e5b967174f2,context_length_position,89.31783284060657,1024,0,,,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,0.1038,0.8962455109002245,0.2162,,,,,,,,,,,,,,,,32000.0,end
