case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_target_probability,meta_probability_bin,meta_index,question_id,type,label,p_true,confidence_top,target_probability,prob_error,prob_abs_error,prob_sq_error,target_kl,meta_prior,meta_tpr,meta_fpr,meta_signal_positive,meta_hidden_label,pred,correct,brier,nll,meta_a_positive,meta_b_positive,meta_conflicting,meta_group,meta_variant,meta_observed_signal,meta_target_entropy,reported_confidence,entropy_norm,p_label,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,soft_brier,meta_repetition
case_d4b4f5990e7d421e,prob_multiclass_bayes,263.67337512783706,300,0,,,,132.0,target,choice,cause_c,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_c,cause_a,0.0,1.2778929235890202,2.5336363484397624,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.0793698783607735,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
case_b30c615a5ae9dff9,prob_multiclass_bayes,263.9462910592556,300,0,,,,133.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_6940550b992661b7,prob_multiclass_bayes,264.19383310712874,298,0,,,,134.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_e31c566deb14ae3b,prob_multiclass_bayes,263.87604093179107,300,0,,,,135.0,target,choice,cause_b,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_b,cause_a,0.0,0.6304856778185282,0.9086363484397626,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.4030735012460195,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
case_fca3cb320ba88142,prob_multiclass_bayes,263.8061249163002,300,0,,,,136.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_4a1f01edfca13ac6,prob_multiclass_bayes,264.5861660130322,298,0,,,,137.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_9f244f623d976595,prob_multiclass_bayes,264.55749990418553,301,0,,,,138.0,target,choice,cause_c,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_c,cause_b,0.0,1.7641394864181799,4.375484152168315,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.012582049141185367,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_e95d9e929f53609c,prob_multiclass_bayes,263.9318329747766,301,0,,,,139.0,target,choice,cause_a,,0.7359052514238741,,,,,0.3192778228627988,,,,,cause_a,cause_b,0.0,1.1214433646296136,1.431653903018687,,,,,,AMBER,0.9481425035135523,0.7359052514238741,0.6011387376033505,0.23891345561672744,"{""cause_a"": 0.5255474452554745, ""cause_b"": 0.3649635036496351, ""cause_c"": 0.10948905109489052}","{""cause_a"": 0.23891345561672744, ""cause_b"": 0.7359052514238741, ""cause_c"": 0.02518129295939846}",0.37094174777423905,0.07363330922167569,0.2268646223398651,
case_ad9791efd37e1bb6,prob_multiclass_bayes,263.5956658050418,299,0,,,,140.0,target,choice,cause_c,,0.6624117938958737,,,,,0.4459678978054726,,,,,cause_c,cause_b,0.0,1.2010453485133834,1.9118678712750954,,,,,,AMBER,0.8629587969990344,0.6624117938958737,0.7926400881379285,0.14780404965619498,"{""cause_a"": 0.058823529411764705, ""cause_b"": 0.39215686274509803, ""cause_c"": 0.5490196078431372}","{""cause_a"": 0.1897841564479314, ""cause_b"": 0.6624117938958737, ""cause_c"": 0.14780404965619498}",0.40121555818694227,0.09712039510563909,0.25116233777627606,
case_4555b396c09666b5,prob_multiclass_bayes,264.32620780542493,301,0,,,,141.0,target,choice,cause_c,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_c,cause_b,0.0,1.7641394864181799,4.375484152168315,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.012582049141185367,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_7f0471c5a9525e8c,prob_multiclass_bayes,263.846917077899,301,0,,,,142.0,target,choice,cause_a,,0.7359052514238741,,,,,0.3192778228627988,,,,,cause_a,cause_b,0.0,1.1214433646296136,1.431653903018687,,,,,,AMBER,0.9481425035135523,0.7359052514238741,0.6011387376033505,0.23891345561672744,"{""cause_a"": 0.5255474452554745, ""cause_b"": 0.3649635036496351, ""cause_c"": 0.10948905109489052}","{""cause_a"": 0.23891345561672744, ""cause_b"": 0.7359052514238741, ""cause_c"": 0.02518129295939846}",0.37094174777423905,0.07363330922167569,0.2268646223398651,
case_bb7b66cd5d51cd12,prob_multiclass_bayes,264.47304198518395,298,0,,,,143.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_941f275afe21c274,prob_multiclass_bayes,263.68437497876585,301,0,,,,144.0,target,choice,cause_b,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_b,cause_b,1.0,0.02516409828237072,0.12548415216831588,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.8820697432090899,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_aa032ed778b5182c,prob_multiclass_bayes,263.7317089829594,301,0,,,,145.0,target,choice,cause_b,,0.7359052514238741,,,,,0.3192778228627988,,,,,cause_b,cause_b,1.0,0.1274597730153202,0.30665390301868695,,,,,,AMBER,0.9481425035135523,0.7359052514238741,0.6011387376033505,0.7359052514238741,"{""cause_a"": 0.5255474452554745, ""cause_b"": 0.3649635036496351, ""cause_c"": 0.10948905109489052}","{""cause_a"": 0.23891345561672744, ""cause_b"": 0.7359052514238741, ""cause_c"": 0.02518129295939846}",0.37094174777423905,0.07363330922167569,0.2268646223398651,
case_172ed9051684dcde,prob_multiclass_bayes,263.40433303266764,298,0,,,,146.0,target,choice,cause_c,,0.5122626854994002,,,,,0.047188820597106856,,,,,cause_c,cause_a,0.0,0.8348072975371854,1.2939177278956722,,,,,,RED,1.046728907298565,0.5122626854994002,0.9349424491915995,0.2741944568173832,"{""cause_a"": 0.4571428571428572, ""cause_b"": 0.3428571428571428, ""cause_c"": 0.19999999999999996}","{""cause_a"": 0.5122626854994002, ""cause_b"": 0.21354285768321654, ""cause_c"": 0.2741944568173832}",0.1293142851739263,0.011280805146626608,0.02526519725052484,
case_fef32da569c978a1,prob_multiclass_bayes,264.3110409844667,301,0,,,,147.0,target,choice,cause_b,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_b,cause_b,1.0,0.02516409828237072,0.12548415216831588,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.8820697432090899,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_f2fccb1f97baad88,prob_multiclass_bayes,263.9585421420634,300,0,,,,148.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_5db41f4df8e4d3d6,prob_multiclass_bayes,263.5340001434088,298,0,,,,149.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_7b70057d381e339b,prob_multiclass_bayes,263.6171670164913,300,0,,,,150.0,target,choice,cause_b,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_b,cause_a,0.0,0.6304856778185282,0.9086363484397626,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.4030735012460195,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
case_716becc3740e20cd,prob_multiclass_bayes,263.7890421319753,300,0,,,,151.0,target,choice,cause_c,,0.73344611646284,,,,,0.5678644593025929,,,,,cause_c,cause_c,1.0,0.12855853447270857,0.3100011449525053,,,,,,GREEN,1.0950778621205006,0.73344611646284,0.610139449714135,0.73344611646284,"{""cause_a"": 0.3529411764705882, ""cause_b"": 0.29411764705882354, ""cause_c"": 0.3529411764705882}","{""cause_a"": 0.23811509138406053, ""cause_b"": 0.02843879215309954, ""cause_c"": 0.73344611646284}",0.3805049399922517,0.10333141451456807,0.2285542931188224,
case_f0e0ff770654480c,prob_multiclass_bayes,263.92291695810854,298,0,,,,152.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_85052ed360c98a21,prob_multiclass_bayes,264.3271249253303,301,0,,,,153.0,target,choice,cause_c,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_c,cause_b,0.0,1.7641394864181799,4.375484152168315,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.012582049141185367,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_05d1735550ecae55,prob_multiclass_bayes,263.8097498565912,300,0,,,,154.0,target,choice,cause_b,,0.73344611646284,,,,,0.5678644593025929,,,,,cause_b,cause_c,0.0,1.5385731830921894,3.5600011449525053,,,,,,GREEN,1.0950778621205006,0.73344611646284,0.610139449714135,0.02843879215309954,"{""cause_a"": 0.3529411764705882, ""cause_b"": 0.29411764705882354, ""cause_c"": 0.3529411764705882}","{""cause_a"": 0.23811509138406053, ""cause_b"": 0.02843879215309954, ""cause_c"": 0.73344611646284}",0.3805049399922517,0.10333141451456807,0.2285542931188224,
case_83a7d51c1f99b21d,prob_multiclass_bayes,263.8548749964684,298,0,,,,155.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_3dd490cba89e2409,prob_multiclass_bayes,264.36091703362763,300,0,,,,156.0,target,choice,cause_c,,0.6196655721747188,,,,,0.22533919563377927,,,,,cause_c,cause_c,1.0,0.22626966841401208,0.47857534618955755,,,,,,GREEN,0.8532361505557784,0.6196655721747188,0.8218390775910079,0.6196655721747188,"{""cause_a"": 0.06666666666666668, ""cause_b"": 0.33333333333333337, ""cause_c"": 0.6}","{""cause_a"": 0.25831504194199184, ""cause_b"": 0.12201938588328931, ""cause_c"": 0.6196655721747188}",0.21131394745004406,0.0557358860854511,0.08176941886155092,
case_b47fcaf5e98be146,prob_multiclass_bayes,264.0328330453485,300,0,,,,157.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_c385c288f74fe7e8,prob_multiclass_bayes,263.9982078690082,298,0,,,,158.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_f05136a46eb475b3,prob_multiclass_bayes,263.97512503899634,301,0,,,,159.0,target,choice,cause_b,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_b,cause_b,1.0,0.02516409828237072,0.12548415216831588,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.8820697432090899,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_52d2b2eec48b922d,prob_multiclass_bayes,263.50658293813467,300,0,,,,160.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_a14c67e5d3d30432,prob_multiclass_bayes,263.91345798037946,298,0,,,,161.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_b8dcac50810e874f,prob_multiclass_bayes,263.9921249356121,300,0,,,,162.0,target,choice,cause_b,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_b,cause_a,0.0,0.6304856778185282,0.9086363484397626,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.4030735012460195,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
case_ffbb1e4f36367c99,prob_multiclass_bayes,263.5004168841988,300,0,,,,163.0,target,choice,cause_c,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_c,cause_a,0.0,1.6427748108893778,3.1698460195562856,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.04201006613406605,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_2f016e0ad87010c3,prob_multiclass_bayes,263.6065420228988,299,0,,,,164.0,target,choice,cause_c,,0.6624117938958737,,,,,0.4459678978054726,,,,,cause_c,cause_b,0.0,1.2010453485133834,1.9118678712750954,,,,,,AMBER,0.8629587969990344,0.6624117938958737,0.7926400881379285,0.14780404965619498,"{""cause_a"": 0.058823529411764705, ""cause_b"": 0.39215686274509803, ""cause_c"": 0.5490196078431372}","{""cause_a"": 0.1897841564479314, ""cause_b"": 0.6624117938958737, ""cause_c"": 0.14780404965619498}",0.40121555818694227,0.09712039510563909,0.25116233777627606,
case_5d3a7d3b9125e650,prob_multiclass_bayes,263.9249579515308,300,0,,,,165.0,target,choice,cause_c,,0.6196655721747188,,,,,0.22533919563377927,,,,,cause_c,cause_c,1.0,0.22626966841401208,0.47857534618955755,,,,,,GREEN,0.8532361505557784,0.6196655721747188,0.8218390775910079,0.6196655721747188,"{""cause_a"": 0.06666666666666668, ""cause_b"": 0.33333333333333337, ""cause_c"": 0.6}","{""cause_a"": 0.25831504194199184, ""cause_b"": 0.12201938588328931, ""cause_c"": 0.6196655721747188}",0.21131394745004406,0.0557358860854511,0.08176941886155092,
case_d67ba5c04c9ab1b4,prob_multiclass_bayes,263.9002080541104,300,0,,,,166.0,target,choice,cause_a,,0.73344611646284,,,,,0.5678644593025929,,,,,cause_a,cause_c,0.0,1.1192205846302674,1.4350011449525053,,,,,,GREEN,1.0950778621205006,0.73344611646284,0.610139449714135,0.23811509138406053,"{""cause_a"": 0.3529411764705882, ""cause_b"": 0.29411764705882354, ""cause_c"": 0.3529411764705882}","{""cause_a"": 0.23811509138406053, ""cause_b"": 0.02843879215309954, ""cause_c"": 0.73344611646284}",0.3805049399922517,0.10333141451456807,0.2285542931188224,
case_c0c7f96da9f40ad9,prob_multiclass_bayes,263.85949994437397,298,0,,,,167.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_c835c3c96c073fda,prob_multiclass_bayes,264.5548330619931,301,0,,,,168.0,target,choice,cause_b,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_b,cause_b,1.0,0.02516409828237072,0.12548415216831588,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.8820697432090899,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_62368873e66526ef,prob_multiclass_bayes,263.66112497635186,300,0,,,,169.0,target,choice,cause_c,,0.73344611646284,,,,,0.5678644593025929,,,,,cause_c,cause_c,1.0,0.12855853447270857,0.3100011449525053,,,,,,GREEN,1.0950778621205006,0.73344611646284,0.610139449714135,0.73344611646284,"{""cause_a"": 0.3529411764705882, ""cause_b"": 0.29411764705882354, ""cause_c"": 0.3529411764705882}","{""cause_a"": 0.23811509138406053, ""cause_b"": 0.02843879215309954, ""cause_c"": 0.73344611646284}",0.3805049399922517,0.10333141451456807,0.2285542931188224,
case_ac894c45dcbce19c,prob_multiclass_bayes,264.00041696615517,299,0,,,,170.0,target,choice,cause_c,,0.6624117938958737,,,,,0.4459678978054726,,,,,cause_c,cause_b,0.0,1.2010453485133834,1.9118678712750954,,,,,,AMBER,0.8629587969990344,0.6624117938958737,0.7926400881379285,0.14780404965619498,"{""cause_a"": 0.058823529411764705, ""cause_b"": 0.39215686274509803, ""cause_c"": 0.5490196078431372}","{""cause_a"": 0.1897841564479314, ""cause_b"": 0.6624117938958737, ""cause_c"": 0.14780404965619498}",0.40121555818694227,0.09712039510563909,0.25116233777627606,
case_40700b04d0fa3dd7,prob_multiclass_bayes,266.83854195289314,300,0,,,,171.0,target,choice,cause_c,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_c,cause_a,0.0,1.2778929235890202,2.5336363484397624,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.0793698783607735,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
case_0d21c931a9a85528,prob_multiclass_bayes,266.619874862954,300,0,,,,172.0,target,choice,cause_a,,0.8437947344813395,,,,,0.0028486138793179083,,,,,cause_a,cause_a,1.0,0.039205474194831134,0.16984601955628567,,,,,,RED,0.583146473999949,0.8437947344813395,0.4772080397564655,0.8437947344813395,"{""cause_a"": 0.8198757763975155, ""cause_b"": 0.12422360248447205, ""cause_c"": 0.05590062111801242}","{""cause_a"": 0.8437947344813395, ""cause_b"": 0.11419519938459449, ""cause_c"": 0.04201006613406605}",0.02391895808382393,0.0006857882479319667,0.0008656329423113975,
case_d7705bb95a163415,prob_multiclass_bayes,265.01812506467104,298,0,,,,173.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_8956b208044faa9f,prob_multiclass_bayes,264.8066661786288,301,0,,,,174.0,target,choice,cause_a,,0.8820697432090899,,,,,0.4132635734601068,,,,,cause_a,cause_b,0.0,1.578607169401101,2.250484152168316,,,,,,AMBER,0.7994298810337903,0.8820697432090899,0.3666651160095583,0.10534820764972476,"{""cause_a"": 0.0930232558139535, ""cause_b"": 0.6976744186046512, ""cause_c"": 0.20930232558139533}","{""cause_a"": 0.10534820764972476, ""cause_b"": 0.8820697432090899, ""cause_c"": 0.012582049141185367}",0.19672027644020998,0.05832028457908943,0.07285240733644303,
case_f9d37d558c216ff3,prob_multiclass_bayes,263.83666694164276,301,0,,,,175.0,target,choice,cause_b,,0.7359052514238741,,,,,0.3192778228627988,,,,,cause_b,cause_b,1.0,0.1274597730153202,0.30665390301868695,,,,,,AMBER,0.9481425035135523,0.7359052514238741,0.6011387376033505,0.7359052514238741,"{""cause_a"": 0.5255474452554745, ""cause_b"": 0.3649635036496351, ""cause_c"": 0.10948905109489052}","{""cause_a"": 0.23891345561672744, ""cause_b"": 0.7359052514238741, ""cause_c"": 0.02518129295939846}",0.37094174777423905,0.07363330922167569,0.2268646223398651,
case_f6e19fac07709a8f,prob_multiclass_bayes,263.78045813180506,298,0,,,,176.0,target,choice,cause_c,,0.9168115509998516,,,,,0.13838619334295815,,,,,cause_c,cause_c,1.0,0.01264677127484592,0.08685333384290413,,,,,,GREEN,0.3037302983946829,0.9168115509998516,0.28460577156180217,0.9168115509998516,"{""cause_a"": 0.008771929824561406, ""cause_b"": 0.07017543859649125, ""cause_c"": 0.9210526315789473}","{""cause_a"": 0.07525647490219733, ""cause_b"": 0.007931974097951005, ""cause_c"": 0.9168115509998516}",0.06648454507763599,0.02930693457555658,0.008312430371439628,
case_648bca173b832cd8,prob_multiclass_bayes,263.76433321274817,300,0,,,,177.0,target,choice,cause_a,,0.517556620393207,,,,,0.007002830974633577,,,,,cause_a,cause_a,1.0,0.401519439524153,0.6586363484397626,,,,,,RED,0.9525594433910548,0.517556620393207,0.826700424750202,0.517556620393207,"{""cause_a"": 0.5185185185185184, ""cause_b"": 0.37037037037037035, ""cause_c"": 0.1111111111111111}","{""cause_a"": 0.517556620393207, ""cause_b"": 0.4030735012460195, ""cause_c"": 0.0793698783607735}",0.032703130875649036,0.0016745255748350377,0.0020779258735844175,
